file_name,tile_set_len,y_offset,x_offset
e8d78c0b-8cd8-4342-9556-157ea0cf4d90,20,0,0
b055582c-657d-4ca0-be83-31c9d0b00852,34,0,0
b296fd2f-a2fa-4302-9098-c9fce5d48b51,22,0,0
798aa12b-8e4c-4897-8b86-3a52fac6ae7d,10,0,0
e3e3c7bf-9185-4478-925c-2ac0f51da157,74,0,0
8172d062-9e8f-456e-9d47-024d1af00baa,55,0,0
7e8ad730-133b-480a-a4f4-e1a5c5180fa8,19,0,0
47a95286-4305-462e-a68e-e4139d7668c4,71,0,0
b645b463-ef2d-47e1-be68-b70ee324140c,65,0,0
0485eca5-95dc-4370-b9b5-a54456cdbef8,65,0,0
8826e459-2599-434d-9d9b-92a781958d8e,70,0,0
a2c251cb-17c1-4b19-bb3f-c7740912133c,5,0,0
c030d510-86aa-4da6-925b-fea26574c307,5,0,0
a22533f8-0a7e-457f-be9d-4854063fa496,14,0,0
b18a7cff-8659-492d-9fdb-81e97397b1b0,8,0,0
cd99c75a-abcb-4196-ab44-095ad744b062,18,0,0
76435ec1-ac84-423d-9a39-c8737aa37ef0,39,0,0
6ebec152-1fad-4dae-8884-5a21f77fbeea,18,0,0
79f7d5c0-e08b-4a18-a8d3-aa7fb70e6ea0,88,0,0
a8f6f11e-5e36-415a-a20d-35268916edd4,71,0,0
54ef2a6b-c474-4eb3-8cd6-91e473e4c136,29,0,0
f8400fa7-06a4-41e3-8a32-008613aae7c5,15,0,0
cec0ecab-7fe4-47a8-9fa1-01b38d4c7519,72,0,0
408e874a-9468-4196-b628-860419ca0c3d,24,0,0
9b436439-f9a4-44b1-85cf-c67afa5b34df,5,0,0
1bcfda64-47c9-44da-8a71-fbbf415f36ba,79,0,0
fba2083d-d482-49dc-8051-8cbdbf5c5094,66,0,0
e18ccc94-caed-4ae8-8291-de1d5cdaf134,65,0,0
1c05ad46-ed92-4f68-9279-938c398394da,74,0,0
6113e9dd-8a12-49af-9b16-bc789e75dd3d,60,0,0
064d28e6-f806-48cf-b5a0-e542061ec375,74,0,0
a0db27d5-0010-45e5-b13c-3fe41fe723eb,73,0,0
6c90dab0-4dd1-483b-aaf0-8bb9a7c0d50e,23,0,0
8e9d7d88-2188-42c6-9cf0-180a7819e9d8,7,0,0
03a54bd4-7d3c-4e0b-a313-cf5848405ef5,93,0,0
9d4289c0-5ad8-4bba-a11e-468f981149c9,74,0,0
fe1d321e-7614-4d2b-b5fd-80c0b1a42452,23,0,0
b0b76617-b999-43e2-b1c5-42a9522a2780,21,0,0
0ec08bdd-a2e1-4513-a690-8b0939cae7ad,81,0,0
670fecdf-02c2-47ad-becd-20b6ddac5fc0,69,0,0
65a308b2-f71b-4ca4-add2-e6ce25db1059,31,0,0
2f7e4522-ebb7-443d-99c9-c7a0e9686917,10,0,0
57a5fae4-6783-4ad1-8539-30a234c9a05d,62,0,0
df1bf551-9d8b-48b3-b8e9-7b2cea7dfdd8,66,0,0
a527caae-9482-48bf-a22c-2840898585db,67,0,0
6c4cc974-f36f-4600-8d00-67ce01704a09,33,0,0
6be01325-d924-4418-bb22-4ea93c69208d,62,0,0
c7fb2184-c342-4a1a-be59-e7c88f9ea15d,19,0,0
49b216e4-7eaf-4713-8523-0d44c8b5d490,18,0,0
f7c8fa3a-efb7-49c4-a763-de6f7d698e04,66,0,0
8074a8ac-2532-4e76-b132-7a5c9e0bb748,23,0,0
a6ab5e96-0c2b-4d5c-bdf9-3ebed4754e0d,64,0,0
9e648898-2ea0-4c4d-b2a0-9dbf262c457e,11,0,0
32537b14-1bdc-4e7b-b183-c7ae271eb591,58,0,0
ec643866-12a3-4912-b7b7-5637b3edbcaa,15,0,0
e926670f-7890-4a8f-95d2-fa44504de845,76,0,0
eb8c31f5-3eaf-4b0a-beba-4dbceedb9b15,8,0,0
506067d8-77d3-4cdc-bd74-f062e2144768,90,0,0
48f554df-4430-4708-a07d-2fb286728af7,70,0,0
55e4adec-88d7-4d15-8352-9813ade70be0,25,0,0
fa7a31ab-5549-4c00-b129-d83bd7864ccb,27,0,0
41d93133-f2c4-4b30-bfda-95da04f2d777,30,0,0
031c82d8-edee-45b7-af9f-d7b4cc81342c,27,0,0
2f423ba5-c063-4218-9b21-cec6e47768e2,67,0,0
0502b380-c2af-42a0-b31c-2bd3d90e8d80,83,0,0
cb1b6d9e-5dea-4b9d-baa5-97710b08e79f,76,0,0
68f10326-da43-4687-b7f2-b5d756069b90,80,0,0
ae2831a3-33fc-44ff-a9e8-0019a6624e40,22,0,0
766034fe-01cf-4211-80ae-2228582f6a91,64,0,0
3d950d14-e4ee-4c02-8e59-bc31abba1768,22,0,0
5e44964e-815d-44f0-a06c-e944b7fe2b7e,21,0,0
e9810c4b-05b9-475d-9394-d2753847997f,72,0,0
b012148e-6acd-4799-baa8-62900112664d,59,0,0
dd04fdf7-7cc0-4965-b3a9-156db3a85872,18,0,0
e0e259d9-af16-44c2-9cb0-940041b28e07,73,0,0
f619968e-c6a9-493e-9637-595b01fda38c,60,0,0
251597fa-2227-45f8-ac86-e42954cc42fc,71,0,0
094577d9-fd89-4c5e-89cf-aa96a834565e,71,0,0
777d4c32-1ae4-4817-b44c-b31fa086a764,63,0,0
fd4c624c-fcbc-4d85-8756-bff4542e70fd,31,0,0
11cdd42c-d71d-4d4b-aa54-ee8cf28ba3b9,76,0,0
0854e03c-1a6d-4bff-8c2a-7a3a7c0f944c,76,0,0
0323061e-6b2d-4f9f-999b-6130180e1e1f,31,0,0
6502eefe-8990-4679-abae-3a9577746ed1,85,0,0
74cdb045-b86f-4890-a4bb-99b596b4ac51,26,0,0
99ff83ef-e10f-4591-82d3-9f80d975dcae,68,0,0
6951f124-e4ff-4a31-8f24-3388b93baa7a,68,0,0
8be592f5-c083-48c5-b099-9b635fd62bf0,25,0,0
